iteration 1000, accuracy:0.3847858197932053, max accuracy:0.3847858197932053, loss:283.5311584472656, min Loss:283.4670104980469
iteration 2000, accuracy:0.3766617429837518, max accuracy:0.3847858197932053, loss:100.48775482177734, min Loss:100.39420318603516
iteration 3000, accuracy:0.4017725258493353, max accuracy:0.4017725258493353, loss:30.135873794555664, min Loss:30.135873794555664
iteration 4000, accuracy:0.4379615952732644, max accuracy:0.4379615952732644, loss:21.53982162475586, min Loss:20.886159896850586
iteration 5000, accuracy:0.4630723781388479, max accuracy:0.4630723781388479, loss:18.29099464416504, min Loss:17.92808723449707
iteration 6000, accuracy:0.44756277695716395, max accuracy:0.4630723781388479, loss:16.19454002380371, min Loss:16.189613342285156
iteration 7000, accuracy:0.4608567208271787, max accuracy:0.4630723781388479, loss:15.343133926391602, min Loss:14.935389518737793
iteration 8000, accuracy:0.47636632200886264, max accuracy:0.47636632200886264, loss:13.938417434692383, min Loss:13.891730308532715
iteration 9000, accuracy:0.48005908419497784, max accuracy:0.48005908419497784, loss:12.981160163879395, min Loss:12.980093955993652
iteration 10000, accuracy:0.48670605612998524, max accuracy:0.48670605612998524, loss:12.288901329040527, min Loss:12.27269172668457
iteration 11000, accuracy:0.42097488921713444, max accuracy:0.48670605612998524, loss:15.378925323486328, min Loss:11.61629867553711
iteration 12000, accuracy:0.4158050221565731, max accuracy:0.48670605612998524, loss:12.730621337890625, min Loss:11.027827262878418
iteration 13000, accuracy:0.4704579025110783, max accuracy:0.48670605612998524, loss:12.178919792175293, min Loss:10.518872261047363
iteration 14000, accuracy:0.4948301329394387, max accuracy:0.4948301329394387, loss:10.17481803894043, min Loss:10.11558723449707
iteration 15000, accuracy:0.43353028064992616, max accuracy:0.4948301329394387, loss:12.125223159790039, min Loss:9.75622844696045
iteration 16000, accuracy:0.4918759231905465, max accuracy:0.4948301329394387, loss:9.831158638000488, min Loss:9.436483383178711
iteration 17000, accuracy:0.5007385524372231, max accuracy:0.5007385524372231, loss:9.392557144165039, min Loss:9.18625545501709
iteration 18000, accuracy:0.5081240768094535, max accuracy:0.5081240768094535, loss:8.960855484008789, min Loss:8.958674430847168
iteration 19000, accuracy:0.4918759231905465, max accuracy:0.5081240768094535, loss:8.963537216186523, min Loss:8.773548126220703
iteration 20000, accuracy:0.5073855243722304, max accuracy:0.5081240768094535, loss:8.633246421813965, min Loss:8.613110542297363
iteration 21000, accuracy:0.5088626292466765, max accuracy:0.5088626292466765, loss:8.562068939208984, min Loss:8.464339256286621
