iteration 1000, accuracy:0.3779098563645369, max accuracy:0.3779098563645369, loss:83.30935668945312, min Loss:83.30935668945312
iteration 2000, accuracy:0.396235760277365, max accuracy:0.396235760277365, loss:38.05403518676758, min Loss:38.05403518676758
iteration 3000, accuracy:0.4105993065874195, max accuracy:0.4105993065874195, loss:30.725522994995117, min Loss:30.41173553466797
iteration 4000, accuracy:0.408122833085686, max accuracy:0.4105993065874195, loss:26.163288116455078, min Loss:25.97340965270996
iteration 5000, accuracy:0.4279346210995542, max accuracy:0.4279346210995542, loss:22.40358543395996, min Loss:22.398893356323242
iteration 6000, accuracy:0.4115898959881129, max accuracy:0.4279346210995542, loss:20.5242919921875, min Loss:20.110050201416016
iteration 7000, accuracy:0.4318969787023279, max accuracy:0.4318969787023279, loss:18.411884307861328, min Loss:18.354665756225586
iteration 8000, accuracy:0.4437840515106488, max accuracy:0.4437840515106488, loss:17.01386260986328, min Loss:16.93511199951172
iteration 9000, accuracy:0.4482417038137692, max accuracy:0.4482417038137692, loss:15.974435806274414, min Loss:15.795493125915527
iteration 10000, accuracy:0.4571570084200099, max accuracy:0.4571570084200099, loss:14.90143871307373, min Loss:14.90143871307373
iteration 11000, accuracy:0.4403169886082219, max accuracy:0.4571570084200099, loss:14.819239616394043, min Loss:14.165141105651855
iteration 12000, accuracy:0.45220406141654285, max accuracy:0.4571570084200099, loss:13.574273109436035, min Loss:13.526887893676758
iteration 13000, accuracy:0.4591381872213967, max accuracy:0.4591381872213967, loss:12.958646774291992, min Loss:12.958646774291992
iteration 14000, accuracy:0.4556711243189698, max accuracy:0.4591381872213967, loss:12.561193466186523, min Loss:12.515027046203613
iteration 15000, accuracy:0.4635958395245171, max accuracy:0.4635958395245171, loss:12.133458137512207, min Loss:12.1273775100708
iteration 16000, accuracy:0.46805349182763745, max accuracy:0.46805349182763745, loss:11.999743461608887, min Loss:11.816514015197754
iteration 17000, accuracy:0.46755819712729074, max accuracy:0.46805349182763745, loss:12.10272216796875, min Loss:11.5249605178833
iteration 18000, accuracy:0.4640911342248638, max accuracy:0.46805349182763745, loss:11.530394554138184, min Loss:11.281060218811035
iteration 19000, accuracy:0.4774640911342249, max accuracy:0.4774640911342249, loss:11.054253578186035, min Loss:11.051591873168945
iteration 20000, accuracy:0.4710252600297177, max accuracy:0.4774640911342249, loss:10.850870132446289, min Loss:10.834712028503418
iteration 21000, accuracy:0.46755819712729074, max accuracy:0.4774640911342249, loss:11.032430648803711, min Loss:10.643486022949219
iteration 22000, accuracy:0.48192174343734523, max accuracy:0.48192174343734523, loss:10.481406211853027, min Loss:10.481188774108887
iteration 23000, accuracy:0.4725111441307578, max accuracy:0.48192174343734523, loss:11.007144927978516, min Loss:10.31312370300293
iteration 24000, accuracy:0.46953937592867756, max accuracy:0.48192174343734523, loss:10.688858032226562, min Loss:10.16604995727539
iteration 25000, accuracy:0.48439821693907875, max accuracy:0.48439821693907875, loss:10.004304885864258, min Loss:10.002264976501465
iteration 26000, accuracy:0.48241703813769193, max accuracy:0.48439821693907875, loss:9.884852409362793, min Loss:9.85824966430664
iteration 27000, accuracy:0.48241703813769193, max accuracy:0.48439821693907875, loss:9.878140449523926, min Loss:9.731976509094238
