iteration 1000, accuracy:0.4282277465918204, max accuracy:0.4282277465918204, loss:242.44541931152344, min Loss:242.44541931152344
iteration 2000, accuracy:0.4113873295910184, max accuracy:0.4282277465918204, loss:87.1175537109375, min Loss:86.57745361328125
iteration 3000, accuracy:0.4362469927826784, max accuracy:0.4362469927826784, loss:38.868141174316406, min Loss:37.35594940185547
iteration 4000, accuracy:0.44747393744987973, max accuracy:0.44747393744987973, loss:25.614389419555664, min Loss:24.815000534057617
iteration 5000, accuracy:0.48115477145148355, max accuracy:0.48115477145148355, loss:20.625160217285156, min Loss:20.610307693481445
iteration 6000, accuracy:0.49478748997594224, max accuracy:0.49478748997594224, loss:18.11501693725586, min Loss:17.98621368408203
iteration 7000, accuracy:0.5092221331194867, max accuracy:0.5092221331194867, loss:16.234590530395508, min Loss:16.234590530395508
iteration 8000, accuracy:0.5196471531676022, max accuracy:0.5196471531676022, loss:15.016030311584473, min Loss:14.934274673461914
iteration 9000, accuracy:0.5284683239775461, max accuracy:0.5284683239775461, loss:13.900797843933105, min Loss:13.844746589660645
iteration 10000, accuracy:0.5437048917401764, max accuracy:0.5437048917401764, loss:13.177093505859375, min Loss:12.941574096679688
iteration 11000, accuracy:0.5068163592622293, max accuracy:0.5437048917401764, loss:13.443756103515625, min Loss:12.226752281188965
iteration 12000, accuracy:0.5533279871692061, max accuracy:0.5533279871692061, loss:11.65668773651123, min Loss:11.549308776855469
iteration 13000, accuracy:0.5605453087409783, max accuracy:0.5605453087409783, loss:10.979116439819336, min Loss:10.939297676086426
iteration 14000, accuracy:0.5525260625501203, max accuracy:0.5605453087409783, loss:10.923986434936523, min Loss:10.495899200439453
iteration 15000, accuracy:0.5685645549318364, max accuracy:0.5685645549318364, loss:10.032478332519531, min Loss:10.032478332519531
iteration 16000, accuracy:0.5461106655974338, max accuracy:0.5685645549318364, loss:10.106196403503418, min Loss:9.640118598937988
iteration 17000, accuracy:0.5749799518845229, max accuracy:0.5749799518845229, loss:9.26782512664795, min Loss:9.209835052490234
iteration 18000, accuracy:0.5589414595028067, max accuracy:0.5749799518845229, loss:8.916534423828125, min Loss:8.860787391662598
iteration 19000, accuracy:0.5781876503608661, max accuracy:0.5781876503608661, loss:8.55663013458252, min Loss:8.553705215454102
iteration 20000, accuracy:0.5725741780272654, max accuracy:0.5781876503608661, loss:9.598456382751465, min Loss:8.296876907348633
iteration 21000, accuracy:0.5765838011226945, max accuracy:0.5781876503608661, loss:8.171904563903809, min Loss:7.991549968719482
iteration 22000, accuracy:0.5821972734562951, max accuracy:0.5821972734562951, loss:7.963812351226807, min Loss:7.7385711669921875
iteration 23000, accuracy:0.5797914995990376, max accuracy:0.5821972734562951, loss:7.933256149291992, min Loss:7.502371311187744
iteration 24000, accuracy:0.5821972734562951, max accuracy:0.5821972734562951, loss:9.150822639465332, min Loss:7.284829139709473
iteration 25000, accuracy:0.5966319165998396, max accuracy:0.5966319165998396, loss:7.196190357208252, min Loss:7.076611042022705
iteration 26000, accuracy:0.5773857257417803, max accuracy:0.5966319165998396, loss:11.284260749816895, min Loss:6.870609760284424
iteration 27000, accuracy:0.5709703287890938, max accuracy:0.5966319165998396, loss:7.2240214347839355, min Loss:6.68593692779541
iteration 28000, accuracy:0.5846030473135525, max accuracy:0.5966319165998396, loss:6.769390106201172, min Loss:6.507156848907471
iteration 29000, accuracy:0.5597433841218925, max accuracy:0.5966319165998396, loss:7.341581344604492, min Loss:6.339799404144287
iteration 30000, accuracy:0.5437048917401764, max accuracy:0.5966319165998396, loss:7.437463760375977, min Loss:6.186480522155762
iteration 31000, accuracy:0.6086607858861267, max accuracy:0.6086607858861267, loss:6.2798261642456055, min Loss:6.026716232299805
iteration 32000, accuracy:0.545308740978348, max accuracy:0.6086607858861267, loss:7.657217025756836, min Loss:5.885047912597656
iteration 33000, accuracy:0.5597433841218925, max accuracy:0.6086607858861267, loss:7.282322883605957, min Loss:5.770052433013916
iteration 34000, accuracy:0.6006415396952687, max accuracy:0.6086607858861267, loss:5.722289562225342, min Loss:5.642053127288818
iteration 35000, accuracy:0.6174819566960705, max accuracy:0.6174819566960705, loss:5.49700927734375, min Loss:5.492171764373779
iteration 36000, accuracy:0.6206896551724138, max accuracy:0.6206896551724138, loss:5.381326675415039, min Loss:5.381326675415039
iteration 37000, accuracy:0.6118684843624699, max accuracy:0.6206896551724138, loss:5.463205337524414, min Loss:5.262633800506592
iteration 38000, accuracy:0.4883720930232558, max accuracy:0.6206896551724138, loss:9.487342834472656, min Loss:5.151291370391846
iteration 39000, accuracy:0.5878107457898958, max accuracy:0.6206896551724138, loss:5.70387601852417, min Loss:5.0568437576293945
iteration 40000, accuracy:0.5934242181234964, max accuracy:0.6206896551724138, loss:5.349946975708008, min Loss:4.9667277336120605
iteration 41000, accuracy:0.6110665597433841, max accuracy:0.6206896551724138, loss:4.90522575378418, min Loss:4.858613967895508
iteration 42000, accuracy:0.623897353648757, max accuracy:0.623897353648757, loss:4.77705192565918, min Loss:4.776141166687012
iteration 43000, accuracy:0.6222935044105854, max accuracy:0.623897353648757, loss:4.724474906921387, min Loss:4.708115100860596
iteration 44000, accuracy:0.5581395348837209, max accuracy:0.623897353648757, loss:6.037189960479736, min Loss:4.6468048095703125
iteration 45000, accuracy:0.6222935044105854, max accuracy:0.623897353648757, loss:4.844973564147949, min Loss:4.567563533782959
iteration 46000, accuracy:0.6335204490777867, max accuracy:0.6335204490777867, loss:4.630817413330078, min Loss:4.5092267990112305
iteration 47000, accuracy:0.5958299919807538, max accuracy:0.6335204490777867, loss:6.561298847198486, min Loss:4.454379558563232
iteration 48000, accuracy:0.6134723336006416, max accuracy:0.6335204490777867, loss:5.366289138793945, min Loss:4.400941848754883
iteration 49000, accuracy:0.6062550120288693, max accuracy:0.6335204490777867, loss:4.776224136352539, min Loss:4.340689182281494
iteration 50000, accuracy:0.5132317562149158, max accuracy:0.6335204490777867, loss:10.415571212768555, min Loss:4.2834086418151855
iteration 51000, accuracy:0.6423416198877305, max accuracy:0.6423416198877305, loss:4.218538761138916, min Loss:4.218538761138916
iteration 52000, accuracy:0.6391339214113874, max accuracy:0.6423416198877305, loss:4.188114166259766, min Loss:4.17290735244751
iteration 53000, accuracy:0.6166800320769847, max accuracy:0.6423416198877305, loss:6.071339130401611, min Loss:4.115426540374756
iteration 54000, accuracy:0.640737770649559, max accuracy:0.6423416198877305, loss:4.083760738372803, min Loss:4.083510875701904
iteration 55000, accuracy:0.6439454691259021, max accuracy:0.6439454691259021, loss:4.050512313842773, min Loss:4.012803077697754
iteration 56000, accuracy:0.6295108259823576, max accuracy:0.6439454691259021, loss:5.179960250854492, min Loss:3.9784955978393555
iteration 57000, accuracy:0.6327185244587009, max accuracy:0.6439454691259021, loss:4.436712741851807, min Loss:3.9342234134674072
iteration 58000, accuracy:0.6399358460304732, max accuracy:0.6439454691259021, loss:3.9002747535705566, min Loss:3.8855342864990234
iteration 59000, accuracy:0.6182838813151563, max accuracy:0.6439454691259021, loss:4.705041885375977, min Loss:3.8498082160949707
iteration 60000, accuracy:0.644747393744988, max accuracy:0.644747393744988, loss:3.936046838760376, min Loss:3.8163607120513916
iteration 61000, accuracy:0.6455493183640738, max accuracy:0.6455493183640738, loss:3.8831350803375244, min Loss:3.788062334060669
iteration 62000, accuracy:0.6246992782678428, max accuracy:0.6455493183640738, loss:4.167603015899658, min Loss:3.755434513092041
iteration 63000, accuracy:0.5324779470729751, max accuracy:0.6455493183640738, loss:7.284951210021973, min Loss:3.7102134227752686
iteration 64000, accuracy:0.6511627906976745, max accuracy:0.6511627906976745, loss:3.7032151222229004, min Loss:3.6732430458068848
iteration 65000, accuracy:0.6463512429831596, max accuracy:0.6511627906976745, loss:3.6675522327423096, min Loss:3.652322292327881
iteration 66000, accuracy:0.6102646351242983, max accuracy:0.6511627906976745, loss:4.140675067901611, min Loss:3.613233804702759
