iteration 1000, accuracy:0.3877551020408163, max accuracy:0.3877551020408163, loss:94.83457946777344, min Loss:94.80690002441406
iteration 2000, accuracy:0.3974732750242954, max accuracy:0.3974732750242954, loss:32.92618942260742, min Loss:32.92618942260742
iteration 3000, accuracy:0.42662779397473277, max accuracy:0.42662779397473277, loss:23.357091903686523, min Loss:23.31470489501953
iteration 4000, accuracy:0.4412050534499514, max accuracy:0.4412050534499514, loss:19.440494537353516, min Loss:19.440494537353516
iteration 5000, accuracy:0.4387755102040816, max accuracy:0.4412050534499514, loss:17.063432693481445, min Loss:16.999908447265625
iteration 6000, accuracy:0.46355685131195334, max accuracy:0.46355685131195334, loss:15.320599555969238, min Loss:15.212961196899414
iteration 7000, accuracy:0.46598639455782315, max accuracy:0.46598639455782315, loss:14.427399635314941, min Loss:13.709863662719727
iteration 8000, accuracy:0.4800777453838678, max accuracy:0.4800777453838678, loss:12.552632331848145, min Loss:12.538572311401367
iteration 9000, accuracy:0.47862001943634597, max accuracy:0.4800777453838678, loss:12.193814277648926, min Loss:11.587135314941406
iteration 10000, accuracy:0.4834791059280855, max accuracy:0.4834791059280855, loss:10.94182014465332, min Loss:10.812427520751953
iteration 11000, accuracy:0.4897959183673469, max accuracy:0.4897959183673469, loss:10.201448440551758, min Loss:10.197739601135254
iteration 12000, accuracy:0.4878522837706511, max accuracy:0.4897959183673469, loss:9.77706241607666, min Loss:9.693063735961914
iteration 13000, accuracy:0.4931972789115646, max accuracy:0.4931972789115646, loss:9.29331111907959, min Loss:9.254462242126465
iteration 14000, accuracy:0.4946550048590865, max accuracy:0.4946550048590865, loss:8.908058166503906, min Loss:8.89499282836914
iteration 15000, accuracy:0.5014577259475219, max accuracy:0.5014577259475219, loss:8.780433654785156, min Loss:8.58718490600586
iteration 16000, accuracy:0.5087463556851312, max accuracy:0.5087463556851312, loss:8.351381301879883, min Loss:8.351068496704102
iteration 17000, accuracy:0.5136054421768708, max accuracy:0.5136054421768708, loss:8.330323219299316, min Loss:8.098289489746094
iteration 18000, accuracy:0.5136054421768708, max accuracy:0.5136054421768708, loss:7.909740924835205, min Loss:7.900464057922363
iteration 19000, accuracy:0.5233236151603499, max accuracy:0.5233236151603499, loss:7.740865707397461, min Loss:7.702030181884766
iteration 20000, accuracy:0.531584062196307, max accuracy:0.531584062196307, loss:7.827730655670166, min Loss:7.540711402893066
iteration 21000, accuracy:0.5223517978620019, max accuracy:0.531584062196307, loss:7.898614406585693, min Loss:7.390744686126709
iteration 22000, accuracy:0.5233236151603499, max accuracy:0.531584062196307, loss:7.258907318115234, min Loss:7.241074085235596
iteration 23000, accuracy:0.5354713313896987, max accuracy:0.5354713313896987, loss:7.156497001647949, min Loss:7.101782321929932
iteration 24000, accuracy:0.5344995140913509, max accuracy:0.5354713313896987, loss:7.097750186920166, min Loss:6.98042106628418
iteration 25000, accuracy:0.5408163265306123, max accuracy:0.5408163265306123, loss:7.279024600982666, min Loss:6.870548248291016
iteration 26000, accuracy:0.5403304178814383, max accuracy:0.5408163265306123, loss:7.000290393829346, min Loss:6.76596736907959
iteration 27000, accuracy:0.5228377065111759, max accuracy:0.5408163265306123, loss:7.281246185302734, min Loss:6.646603107452393
iteration 28000, accuracy:0.5408163265306123, max accuracy:0.5408163265306123, loss:6.569728851318359, min Loss:6.550467491149902
iteration 29000, accuracy:0.5038872691933917, max accuracy:0.5408163265306123, loss:8.151544570922852, min Loss:6.450634479522705
iteration 30000, accuracy:0.5563654033041788, max accuracy:0.5563654033041788, loss:6.661538600921631, min Loss:6.371567726135254
iteration 31000, accuracy:0.5505344995140914, max accuracy:0.5563654033041788, loss:6.832714557647705, min Loss:6.279606342315674
iteration 32000, accuracy:0.5534499514091351, max accuracy:0.5563654033041788, loss:6.359228610992432, min Loss:6.201782703399658
iteration 33000, accuracy:0.5587949465500486, max accuracy:0.5587949465500486, loss:6.35170316696167, min Loss:6.124425411224365
iteration 34000, accuracy:0.5592808551992225, max accuracy:0.5592808551992225, loss:6.149381637573242, min Loss:6.056345462799072
iteration 35000, accuracy:0.54421768707483, max accuracy:0.5592808551992225, loss:6.464588642120361, min Loss:5.9814887046813965
iteration 36000, accuracy:0.5573372206025268, max accuracy:0.5592808551992225, loss:6.3481526374816895, min Loss:5.926004409790039
iteration 37000, accuracy:0.5519922254616132, max accuracy:0.5592808551992225, loss:5.931822776794434, min Loss:5.858826637268066
iteration 38000, accuracy:0.5592808551992225, max accuracy:0.5592808551992225, loss:5.794527053833008, min Loss:5.789835453033447
iteration 39000, accuracy:0.5612244897959183, max accuracy:0.5612244897959183, loss:5.938194751739502, min Loss:5.734077453613281
iteration 40000, accuracy:0.5670553935860059, max accuracy:0.5670553935860059, loss:5.769988536834717, min Loss:5.681943416595459
iteration 41000, accuracy:0.5670553935860059, max accuracy:0.5670553935860059, loss:5.614236354827881, min Loss:5.60697603225708
iteration 42000, accuracy:0.5719144800777454, max accuracy:0.5719144800777454, loss:5.676719665527344, min Loss:5.564811706542969
iteration 43000, accuracy:0.5617103984450923, max accuracy:0.5719144800777454, loss:6.312473297119141, min Loss:5.518648624420166
iteration 44000, accuracy:0.5733722060252673, max accuracy:0.5733722060252673, loss:5.558638572692871, min Loss:5.457888126373291
iteration 45000, accuracy:0.5631681243926142, max accuracy:0.5733722060252673, loss:5.730487823486328, min Loss:5.403105735778809
iteration 46000, accuracy:0.5694849368318756, max accuracy:0.5733722060252673, loss:5.821303367614746, min Loss:5.362147808074951
iteration 47000, accuracy:0.5636540330417882, max accuracy:0.5733722060252673, loss:5.719714164733887, min Loss:5.319850444793701
iteration 48000, accuracy:0.5738581146744413, max accuracy:0.5738581146744413, loss:5.2702789306640625, min Loss:5.2702789306640625
iteration 49000, accuracy:0.565597667638484, max accuracy:0.5738581146744413, loss:5.430811882019043, min Loss:5.242805004119873
