20,[-0.2063, 0.0671,-0.2657,-0.4587,-0.0605,-0.1027, 0.    , 0.    ],[-5.4156,-4.607 ,-4.7227,-3.7471],[-0.2089, 0.0565,-0.2522,-0.473 ,-0.0671,-0.132 , 0.    , 0.    ],-1.2927
26,[-0.2234,-0.0017,-0.2517,-0.4215,-0.0978, 0.1244, 1.    , 0.    ],[-1.573 ,-1.7959,-2.1741,-3.3934],[-0.2255,-0.0097,-0.2388,-0.3531,-0.0717, 0.5218, 1.    , 0.    ],8.5408
32,[-0.2961, 0.005 ,-0.3705,-0.2744, 0.045 ,-1.5956, 0.    , 0.    ],[-3.1698,-3.9115, 0.9112,-3.1813],[-3.0077e-01,-2.9922e-04,-3.8772e-01,-2.3441e-01,-3.5406e-02,-1.6073e+00,
  1.0000e+00, 0.0000e+00],10.9854
35,[-0.4328,-0.1173,-0.3222,-0.2578, 0.2178,-0.8676, 1.    , 1.    ],[-1.3342,-1.566 ,-3.4183, 0.1593],[-0.4364,-0.1229,-0.3219,-0.2441, 0.1801,-0.7535, 1.    , 1.    ],4.1071
36,[-0.4273,-0.1123,-0.2718,-0.3697, 0.1069,-0.0334, 0.    , 0.    ],[-7.4841,-7.6579,-5.3282,-6.993 ],[-0.4301,-0.1202,-0.2833,-0.3488, 0.1051,-0.0371, 0.3333, 0.    ],3.6713
38,[-0.4331,-0.1278,-0.2981,-0.3269, 0.1031,-0.0439, 1.    , 0.    ],[-0.351 , 0.    ,-1.6913,-1.9759],[-0.4361,-0.135 ,-0.3184,-0.3241, 0.1175, 0.2914, 1.    , 0.    ],-3.1459
40,[-0.3149,-0.0014,-0.2714,-0.3055, 0.0658, 0.0711, 0.    , 0.    ],[-11.7358, -8.9114,-11.7559, -8.5173],[-0.3176,-0.0081,-0.2717,-0.2973, 0.0692, 0.068 , 0.0526, 0.    ],0.2622
42,[-0.2769,-0.0153,-0.2989,-0.2509, 0.0773, 0.1516, 1.    , 0.    ],[-4.8807,-2.6247,-2.8253,-2.0784],[-0.2796,-0.0199,-0.2881,-0.2029, 0.0966, 0.3867, 1.    , 0.    ],1.2591
46,[-0.4376,-0.1386,-0.3263,-0.323 , 0.1342, 0.478 , 1.    , 0.    ],[-6.63  ,-7.0256,-6.5759,-6.5793],[-0.4406,-0.1457,-0.3413,-0.3222, 0.1762, 0.841 , 1.    , 0.5   ],-0.738
