20,[-0.4789, 0.0731,-0.255 ,-0.3097,-0.0057,-0.0095, 0.    , 0.    ],[-4.7236,-6.7909,-4.2334,-4.7498],[-0.4814, 0.0655,-0.2426,-0.3369,-0.0087,-0.0592, 0.    , 0.    ],-1.8574
33,[-0.22  , 0.0028,-0.266 ,-0.2908, 0.1231,-1.095 , 0.    , 1.    ],[-1.4372,-2.3291,-1.4715,-1.5625],[-0.2234,-0.0034,-0.2707,-0.2694, 0.0616,-1.2304, 0.4   , 1.    ],8.4572
34,[-0.2512,-0.0427,-0.4022,-0.2923, 0.2232,-0.51  , 1.    , 0.    ],[-1.4158,-2.5805,-2.1276,-3.3423],[-0.2552,-0.0494,-0.4003,-0.2973, 0.2173,-0.1171, 1.    , 0.5   ],4.925
36,[-0.2962, 0.0263,-0.4211,-0.2923, 0.098 ,-0.0366, 0.    , 0.    ],[-4.7016,-4.9928,-0.1976,-7.2734],[-0.3005, 0.0203,-0.4261,-0.2674, 0.0962,-0.0364, 0.0741, 0.0741],1.9995
38,[-3.6284e-01,-5.1487e-02,-2.6024e-01,-2.5743e-01, 3.9121e-04,-1.9975e-02,
  1.0000e+00, 0.0000e+00],[-1.9356,-1.5342,-0.757 ,-1.489 ],[-0.3653,-0.0565,-0.2586,-0.2226, 0.0127, 0.2486, 1.    , 0.    ],0.6328
40,[-0.2954, 0.0267,-0.3544,-0.2687, 0.1161, 0.0227, 0.    , 0.    ],[-8.3221,-9.7575,-5.1191,-1.8103],[-0.2989, 0.0204,-0.3487,-0.2815, 0.1145,-0.0328, 0.    , 0.0667],-0.0855
43,[-0.2572,-0.0528,-0.3992,-0.2996, 0.2193, 0.0795, 1.    , 1.    ],[-2.1619, 0.    ,-0.1672, 0.    ],[-0.2615,-0.0577,-0.4326,-0.2195, 0.2268, 0.1504, 1.    , 1.    ],-0.168
46,[-0.3745,-0.077 ,-0.2804,-0.2534, 0.202 , 1.1489, 1.    , 0.    ],[-4.4778,-5.5093,-4.5688,-4.7632],[-0.3768,-0.082 ,-0.2817,-0.2299, 0.2588, 1.1358, 1.    , 0.    ],-4.874
48,[-0.3797,-0.1128,-0.4876,-0.2563, 0.3461,-0.6269, 0.    , 0.    ],[-2.2118,-0.77  ,-2.4997,-0.9377],[-0.3848,-0.1191,-0.4896,-0.2742, 0.3206,-0.5099, 1.    , 0.    ],10.5241
49,[-0.4056,-0.1073,-0.5663,-0.2746, 0.4073,-0.446 , 0.    , 1.    ],[-1.2196,-3.911 ,-7.1576,-3.8775],[-0.4117,-0.1131,-0.5849,-0.2486, 0.3822,-0.5022, 0.6   , 0.7   ],3.7641
50,[-0.4314,-0.1276,-0.4234,-0.2713, 0.408 ,-0.449 , 1.    , 0.    ],[ 0.    ,-1.5799, 0.0151,-0.3315],[-0.4358,-0.133 ,-0.4336,-0.2351, 0.3987,-0.1867, 1.    , 0.3333],4.4234
51,[-0.4379,-0.1139,-0.4853,-0.2745, 0.4312,-0.4796, 1.    , 1.    ],[-3.1252,-4.1575,-5.3463,-1.513 ],[-0.443 ,-0.1199,-0.4981,-0.2597, 0.4119,-0.3859, 1.    , 0.5   ],-4.1803
52,[-0.3533,-0.0725,-0.5635,-0.2867, 0.3962,-0.0689, 0.    , 0.    ],[ 6.9084,-1.7807,-5.2591,-3.4384],[-0.359 ,-0.0794,-0.565 ,-0.3062, 0.3889,-0.1451, 0.125 , 0.5   ],5.1647
53,[-0.4811,-0.185 ,-0.7018,-0.2847, 0.4373,-0.0542, 0.    , 1.    ],[ 1.0936,-2.7444,-1.9885,-0.0902],[-0.4882,-0.1908,-0.7045,-0.2561, 0.4301,-0.1469, 0.1   , 0.8   ],-0.4352
54,[-0.4776,-0.1889,-0.5556,-0.2728, 0.4087,-0.0684, 1.    , 0.    ],[-2.8   , 1.0155,-4.244 ,-0.303 ],[-0.4832,-0.195 ,-0.5682,-0.2714, 0.4127, 0.0785, 1.    , 1.    ],7.6563
55,[-0.4573,-0.1734,-0.6619,-0.2577, 0.4213,-0.1475, 1.    , 1.    ],[-3.1823,-2.1103,-1.4547,-0.4472],[-0.4641,-0.1789,-0.6744,-0.2422, 0.4158,-0.111 , 0.8   , 1.    ],-2.7321
57,[-0.4849,-0.1914,-0.6537,-0.2682, 0.4728, 0.0356, 0.    , 1.    ],[-2.273 , 2.6901,-3.7515,-4.0606],[-0.4904,-0.1952,-0.5697,-0.1769, 0.4796, 0.1216, 0.    , 0.6667],5.0764
59,[-0.4837,-0.1932,-0.5816,-0.2703, 0.4727, 0.1377, 1.    , 1.    ],[-1.6595,-3.6302,-2.3837,-3.9561],[-0.4897,-0.1987,-0.6027,-0.2454, 0.4794, 0.1332, 0.6667, 1.    ],-5.4106
60,[-0.4136,-0.1231,-0.2778,-0.2674, 0.4268, 0.9636, 0.    , 0.    ],[ -8.7232, -9.9725,-11.3425, -1.8076],[-0.416 ,-0.129 ,-0.283 ,-0.2721, 0.4714, 0.8933, 0.    , 0.5   ],-0.8061
61,[-0.3866,-0.1091,-0.2692,-0.2884, 0.4767, 0.6756, 0.    , 1.    ],[-5.5615,-4.0821,-4.6146,-4.9069],[-0.3892,-0.1153,-0.2809,-0.2819, 0.4941, 0.3457, 0.    , 1.    ],-2.5286
62,[-0.4349,-0.1524,-0.5618,-0.2831, 0.4122, 0.4422, 1.    , 0.    ],[-2.4643,-2.2665,-4.093 ,-1.3004],[-0.4404,-0.1592,-0.5673,-0.3083, 0.4375, 0.5062, 1.    , 0.3333],-1.6377
63,[-0.4546,-0.1765,-0.5982,-0.3086, 0.4911, 0.3882, 1.    , 1.    ],[-2.5757,-2.3827,-5.2761,-2.5724],[-0.4606,-0.1829,-0.6121,-0.2879, 0.5059, 0.2952, 1.    , 1.    ],-2.6308
64,[-0.6808,-0.1842,-0.3612,-0.0503,-0.373 ,-0.5547, 0.    , 0.    ],[1.5976,1.6582,1.064 ,0.3161],[-0.6845,-0.1854,-0.3598,-0.0562,-0.3918,-0.3769, 0.5   , 0.    ],2.7498
66,[-0.6448,-0.1487,-0.3029,-0.0346,-0.3158,-0.2536, 1.    , 0.    ],[1.1467,0.0074,0.6301,0.    ],[-0.6479,-0.1492,-0.2928,-0.0268,-0.3275,-0.2343, 1.    , 0.5   ],4.6471
