40,[-0.3335,-0.0308,-0.2567,-0.2682, 0.0647, 0.0536, 0.    , 0.    ],[-8.0207,-8.2053,-8.0468,-6.8616],[-0.3359,-0.0374,-0.247 ,-0.2943, 0.0654, 0.0145, 0.3333, 0.    ],1.6235
44,[-0.3877,-0.09  ,-0.2576,-0.2534, 0.2212, 0.9063, 0.    , 0.    ],[-2.0451,-3.7081,-0.6067,-4.3723],[-0.39  ,-0.0953,-0.2706,-0.2429, 0.2665, 0.9057, 0.    , 0.    ],-5.4027
46,[-0.3345,-0.056 ,-0.2993,-0.2901, 0.1467, 0.9884, 1.    , 0.    ],[-7.0786,-7.2141,-7.8076,-5.097 ],[-0.3371,-0.0627,-0.3121,-0.3022, 0.2065, 1.1954, 1.    , 0.    ],-8.1231
47,[-0.4138,-0.1159,-0.2715,-0.2887, 0.1142, 0.9358, 1.    , 1.    ],[-1.3208,-2.3471,-2.1236,-2.4878],[-0.4159,-0.1214,-0.2624,-0.2513, 0.1626, 0.9651, 1.    , 1.    ],-1.9252
51,[-0.4282,-0.1741,-0.3809,-0.2745, 0.525 ,-0.5936, 1.    , 1.    ],[-1.0527,-3.1268,-0.4072,-1.1848],[-0.4327,-0.1792,-0.4362,-0.2192, 0.5029,-0.4411, 1.    , 1.    ],-0.5739
52,[-0.4937,-0.0161,-0.45  ,-0.309 , 0.3029,-0.0255, 0.    , 0.    ],[-8.5348,-6.9069, 7.084 ,-5.4505],[-0.4984,-0.0226,-0.471 ,-0.2916, 0.3016,-0.026 , 0.    , 0.1   ],-0.4938
53,[-0.4999,-0.1273,-0.5397,-0.2659, 0.4204,-0.1256, 0.    , 1.    ],[-1.6404,-2.5595,-4.0295,-2.303 ],[-0.5054,-0.1331,-0.528 ,-0.2533, 0.3968,-0.4724, 0.5   , 1.    ],8.217
55,[-0.4053,-0.1478,-0.4268,-0.2627, 0.5093,-0.0557, 1.    , 1.    ],[-3.8122,-3.4209,-2.9511,-4.9938],[-0.4097,-0.1534,-0.4391,-0.2489, 0.5065,-0.057 , 1.    , 1.    ],-0.2963
56,[-0.4702, 0.0073,-0.3858,-0.3318, 0.3238, 0.0237, 0.    , 0.    ],[-8.5093,-7.2345,-1.4073,-2.3144],[-4.7411e-01,-1.5832e-04,-3.9493e-01,-3.3145e-01, 3.2419e-01, 7.1959e-03,
  9.0909e-02, 9.0909e-02],0.5544
57,[-0.3345,-0.056 ,-0.4114,-0.4427, 0.5129, 0.1108, 0.    , 1.    ],[-6.8343,-4.5158,-5.7094,-3.1068],[-0.3364,-0.0591,-0.2417,-0.1656, 0.5396, 0.4813, 0.    , 1.    ],22.6986
58,[-0.5337,-0.2409,-0.6715,-0.2655, 0.4797, 0.1022, 1.    , 0.    ],[-4.4433,-1.2184,-2.402 ,-3.8966],[-0.5404,-0.247 ,-0.6797,-0.2744, 0.4838, 0.0816, 1.    , 1.    ],7.6218
59,[-0.5482,-0.2476,-0.7133,-0.2602, 0.4808, 0.0371, 1.    , 1.    ],[-2.7013,-3.0956,-4.5113,-2.7242],[-0.5549,-0.2511,-0.6762,-0.1601, 0.483 , 0.0349, 1.    , 0.3333],-2.022
60,[-0.3647,-0.097 ,-0.2774,-0.3204, 0.3929, 1.1128, 0.    , 0.    ],[-10.9488,-12.0096, -6.106 , -9.3247],[-0.3667,-0.1039,-0.2595,-0.3178, 0.4486, 1.1143, 0.    , 0.5556],0.9177
61,[-0.3446,-0.0974,-0.3145,-0.3376, 0.5074, 0.8919, 0.    , 1.    ],[-5.4942,-6.2738,-3.5625,-3.1922],[-0.3476,-0.1039,-0.3302,-0.2985, 0.5338, 0.5254, 0.    , 0.8889],-2.9163
62,[-0.3251,-0.0678,-0.3042,-0.3278, 0.3051, 1.3131, 1.    , 0.    ],[-5.4206,-4.664 ,-5.6772,-4.4169],[-0.3276,-0.0755,-0.3094,-0.3566, 0.3712, 1.322 , 0.25  , 0.    ],-17.0247
64,[-0.6038,-0.2149,-0.3595,-0.1124,-0.3203,-0.7575, 0.    , 0.    ],[0.2662,0.0172,1.5542,0.7006],[-0.6075,-0.2175,-0.3467,-0.1227,-0.347 ,-0.5336, 0.6667, 0.3333],7.8988
65,[-0.6623,-0.2581,-0.4003,-0.0241,-0.2568,-0.7666, 0.    , 1.    ],[ 1.3659,-1.5695,-0.6898, 0.7426],[-0.6667,-0.2591,-0.4002,-0.0514,-0.2947,-0.7582, 0.    , 0.    ],-14.4847
