20,[-0.2548, 0.0822,-0.564 ,-0.2868,-0.1052,-0.076 , 0.    , 0.    ],[-17.1887, -1.747 ,-15.1922,-11.6319],[-0.2606, 0.0751,-0.574 ,-0.3128,-0.107 ,-0.0359, 0.    , 0.2   ],-0.6666
24,[-0.2854, 0.0579,-0.5442,-0.303 ,-0.1051, 0.0205, 0.    , 0.    ],[-9.5149,-6.8475, 6.0371,-9.9317],[-0.2907, 0.0516,-0.5346,-0.2793,-0.1039, 0.0222, 0.    , 0.    ],1.5283
25,[-0.3857, 0.0593,-0.2589,-0.2811,-0.0759, 0.03  , 0.    , 1.    ],[-3.4369,-0.6584,-2.8748,-1.6098],[-0.3882, 0.0532,-0.245 ,-0.2725,-0.0903,-0.2907, 0.    , 1.    ],-0.0608
48,[-0.2781,-0.0251,-0.5521,-0.3049, 0.4972,-0.6739, 0.    , 0.    ],[ 1.4051,-0.2715,-1.903 ,-4.6099],[-0.284 ,-0.0327,-0.5529,-0.3283, 0.4618,-0.7092, 0.    , 0.3333],5.0214
49,[-0.3376,-0.0746,-0.3836,-0.328 , 0.5695,-0.7708, 0.    , 1.    ],[ 2.6246,-5.5313,-2.2397,-5.5075],[-0.3413,-0.0809,-0.3536,-0.2774, 0.5402,-0.6047, 0.2   , 0.6   ],5.6522
51,[-0.2938,-0.0506,-0.6582,-0.3099, 0.2952,-0.7406, 1.    , 1.    ],[-3.5662,-2.2506,-1.4065,-3.45  ],[-0.3007,-0.0566,-0.6684,-0.2633, 0.2726,-0.4512, 1.    , 1.    ],2.1087
53,[-3.3404e-01, 2.1984e-04,-2.6339e-01,-4.2806e-01, 3.9588e-01,-9.2990e-02,
  0.0000e+00, 1.0000e+00],[-0.5775,-1.3153,-4.7948,-2.7241],[-0.3329,-0.0024, 0.0539,-0.1434, 0.4285, 0.5999, 0.    , 0.    ],21.7695
56,[-0.326 , 0.0295,-0.2762,-0.415 , 0.376 , 0.2407, 0.    , 0.    ],[ -7.4716,-10.8366, -5.8528, -8.1892],[-0.3287, 0.0199,-0.2788,-0.4299, 0.3882, 0.2444, 0.    , 0.3333],0.4193
57,[-0.3314, 0.0099,-0.2788,-0.4566, 0.4005, 0.2444, 0.    , 1.    ],[-5.3561,-5.1679,-2.6166,-4.0194],[-3.3404e-01, 2.1984e-04,-2.6339e-01,-4.2806e-01, 3.9588e-01,-9.2990e-02,
  0.0000e+00, 1.0000e+00],3.4396
65,[-0.6902,-0.169 ,-0.524 ,-0.0513,-0.2831,-0.3921, 0.    , 1.    ],[0.2777,0.    ,0.485 ,0.4112],[-0.6952,-0.1695,-0.492 ,-0.0244,-0.2995,-0.3274, 0.    , 1.    ],1.1347
66,[-0.5044,-0.1389,-0.3105,-0.0516,-0.3131,-0.3636, 1.    , 0.    ],[-2.9697,-3.8311, 2.5306,-1.7268],[-0.5073,-0.1388,-0.2777, 0.0025,-0.3214,-0.167 , 1.    , 0.    ],2.299
67,[-0.4975,-0.1362,-0.3579,-0.0903,-0.2752,-0.4454, 1.    , 1.    ],[ 0.2685,-0.8759, 1.0611, 0.163 ],[-0.5011,-0.1377,-0.3368,-0.0709,-0.2948,-0.3917, 1.    , 0.6667],-3.1972
80,[-0.571 ,-0.1441,-0.5111,-0.0632,-0.0801,-0.4644, 0.    , 0.    ],[11.7961,-2.2815,-0.8773,-3.0306],[-0.5764,-0.1459,-0.5101,-0.0838,-0.1031,-0.4601, 0.1176, 0.1176],-0.725
81,[-0.5721,-0.1054,-0.4079,-0.1045,-0.1362,-0.4827, 0.    , 1.    ],[ 0.9398,-2.8088,-0.4281,-4.5095],[-0.5763,-0.1073,-0.3892,-0.0844,-0.1639,-0.5543, 0.5   , 0.8333],2.248
82,[-0.6336,-0.1598,-0.5885,-0.038 ,-0.0417,-0.4694, 1.    , 0.    ],[-2.1372,-0.9281,-0.4229,-1.2478],[-0.6397,-0.1606,-0.585 ,-0.0361,-0.0626,-0.4178, 1.    , 0.    ],-2.5998
