0,[-0.5668,-0.0419,-0.4224,-0.8512,-0.9251,-1.0394, 0.    , 0.    ],[-7.5679,-8.4174,-8.2435,-8.2176],[-0.571 ,-0.0599,-0.4224,-0.8126,-0.9749,-0.9054, 0.186 , 0.    ],-9.9974
1,[-0.8348, 0.0547,-0.5366,-0.3155,-0.3005,-1.0693, 0.    , 1.    ],[-1.9263, 0.    , 0.    ,-1.8207],[-0.8405, 0.0479,-0.505 ,-0.3195,-0.3736,-1.4615, 0.5   , 1.    ],-0.3626
2,[-0.5489,-0.1026,-0.63  ,-0.6636,-0.8533,-1.4943, 1.    , 0.    ],[-8.6523,-5.7753,-6.9397,-8.2028],[-0.556 ,-0.1143,-0.6783,-0.5639,-0.9263,-1.3497, 0.8462, 0.    ],-10.3212
3,[-0.8487, 0.0384,-0.4713,-0.3044,-0.4901,-1.5367, 1.    , 1.    ],[ 0.    ,-4.5614, 0.    , 0.    ],[-0.853 , 0.0337,-0.392 ,-0.2176,-0.5271,-0.7382, 1.    , 1.    ],-36.8393
4,[-0.6397, 0.0393,-0.3731,-1.1286,-0.3899,-0.1356, 0.    , 0.    ],[-4.3247,-4.0535,-3.637 ,-3.995 ],[-0.6435, 0.0137,-0.3713,-1.1415,-0.3957,-0.1155, 0.1765, 0.0588],0.2168
5,[-0.7396,-0.0158,-0.3955,-0.9766,-0.2711,-0.1467, 0.    , 1.    ],[0.,0.,0.,0.],[-0.7437,-0.0365,-0.1485,-0.6086,-0.321 ,-3.7927, 1.    , 1.    ],-100.
6,[-0.5665,-0.0616,-0.4497,-1.1653,-0.396 ,-0.1301, 1.    , 0.    ],[-3.4645,-0.6424,-2.3991,-1.3608],[-0.5713,-0.0813,-0.4625,-0.775 ,-0.3699, 0.6473, 1.    , 0.25  ],-19.9105
8,[-0.5647, 0.0079,-0.4478,-1.2979,-0.392 , 0.0506, 0.    , 0.    ],[-3.8592,-2.6205,-2.7867,-3.4375],[-0.569 ,-0.0216,-0.4352,-1.305 ,-0.3863, 0.1141, 0.2   , 0.0667],2.3125
10,[-0.5738,-0.0827,-0.5321,-1.1279,-0.364 , 0.09  , 1.    , 0.    ],[-1.8331,-1.3133, 0.    ,-0.9692],[-0.579 ,-0.1052,-0.6702,-0.765 ,-0.3116, 2.027 , 1.    , 0.1429],-40.6565
11,[-0.7807, 0.0599,-0.3735,-0.6357,-0.28  , 0.0875, 1.    , 1.    ],[-5.7936, 0.    , 0.    , 0.    ],[-0.784 , 0.0475,-0.2691,-0.4211,-0.2846, 0.8672, 1.    , 1.    ],-38.0012
