20,[-0.6382, 0.0496,-0.4193,-0.2931,-0.109 ,-0.0759, 0.    , 0.    ],[ -8.4319, -9.9624, -4.2255,-10.0758],[-0.6423, 0.0434,-0.4082,-0.2728,-0.1126,-0.0724, 0.0455, 0.    ],1.4734
32,[-0.6804,-0.1322,-0.6403,-0.2524, 0.2248,-0.2615, 0.    , 0.    ],[-4.7024,-4.3249,-6.4294,-5.1235],[-0.6871,-0.1375,-0.6564,-0.2345, 0.2117,-0.2622, 0.    , 0.    ],-0.6276
35,[-0.6306,-0.1252,-0.2867,-0.258 , 0.0827,-1.4008, 1.    , 1.    ],[-4.3241,-2.0901,-3.4537,-2.988 ],[-0.634 ,-0.1297,-0.2848,-0.1997, 0.0341,-0.9666, 1.    , 1.    ],7.9246
36,[-0.6939,-0.1434,-0.6637,-0.2627, 0.2001,-0.2311, 0.    , 0.    ],[-7.0121,-6.2617,-6.628 ,-6.8746],[-0.7008,-0.1488,-0.688 ,-0.2353, 0.1912,-0.1775, 1.    , 1.    ],18.7434
40,[-0.5903,-0.0464,-0.2661,-0.2586, 0.2464, 0.2357, 0.    , 0.    ],[-10.5926,-11.9828,-13.0966,-11.0664],[-0.5931,-0.052 ,-0.2856,-0.2498, 0.2579, 0.2298, 0.    , 0.    ],-2.6137
44,[-0.5734,-0.0066,-0.258 ,-0.2752, 0.1588, 0.2676, 0.    , 0.    ],[-1.9887,-8.0979, 3.1368,-4.6032],[-0.5758,-0.0121,-0.2612,-0.2452, 0.1728, 0.2782, 0.    , 0.    ],-0.0886
49,[-0.5047,-0.2209,-0.4512,-0.2557, 0.5087,-0.5181, 0.    , 1.    ],[-3.0484,-5.9017,-5.9119,-3.5659],[-0.5096,-0.2264,-0.4725,-0.2381, 0.4859,-0.4571, 1.    , 1.    ],10.5622
50,[-0.552 ,-0.0718,-0.3395,-0.2728, 0.4184,-0.715 , 1.    , 0.    ],[-2.93  ,-3.8673,-2.7136,-4.1639],[-0.5559,-0.0768,-0.3808,-0.2182, 0.4025,-0.3142, 1.    , 0.    ],0.4844
51,[-0.5286,-0.1661,-0.6555,-0.2654, 0.462 ,-0.3098, 1.    , 1.    ],[-2.486 ,-1.8841,-3.4722,-4.6979],[-0.5355,-0.1716,-0.6912,-0.2424, 0.4565,-0.11  , 1.    , 1.    ],-3.0171
53,[-0.6132,-0.0974,-0.3315,-0.256 , 0.3369,-0.0239, 0.    , 1.    ],[-4.3829,-1.5659,-3.0754,-3.3029],[-0.6166,-0.103 ,-0.3246,-0.2441, 0.3178,-0.3816, 0.    , 1.    ],2.7531
