20,[-0.4749, 0.0796,-0.2502,-0.2815,-0.016 ,-0.0211, 0.    , 0.    ],[-8.9526,-7.3782,-3.7073,-8.872 ],[-0.4774, 0.0736,-0.242 ,-0.2655,-0.0167,-0.0141, 0.    , 0.    ],1.2265
24,[-0.4724, 0.0859,-0.2606,-0.2545,-0.0149, 0.0205, 0.    , 0.    ],[-2.7833,-6.0561,-5.5823,-5.606 ],[-0.4749, 0.0796,-0.2502,-0.2815,-0.016 ,-0.0211, 0.    , 0.    ],-1.5151
33,[-0.4498,-0.1034,-0.2716,-0.2807, 0.2397,-0.4329, 0.    , 1.    ],[-5.8054,-5.8789,-1.1095,-4.7688],[-0.4531,-0.1078,-0.3028,-0.1898, 0.2188,-0.4185, 1.    , 1.    ],14.7018
36,[-0.5417,-0.0475,-0.2567,-0.3548, 0.2266,-0.034 , 0.    , 0.    ],[-4.6537,-5.0597,-6.7127,-6.3766],[-0.5443,-0.0561,-0.2585,-0.3818, 0.2253,-0.0266, 0.    , 0.    ],-2.5065
40,[-0.5543,-0.0925,-0.2878,-0.4362, 0.2262, 0.0285, 0.    , 0.    ],[-8.4359,-8.8248,-9.5825,-9.1282],[-0.5572,-0.1028,-0.291 ,-0.454 , 0.2276, 0.027 , 0.1667, 0.1667],1.0666
43,[-0.5681,-0.1426,-0.3051,-0.5432, 0.2308, 0.0653, 1.    , 1.    ],[ 0.1786,-2.9674, 0.    ,-2.1872],[-0.5698,-0.1518,-0.1899,-0.4126, 0.2445, 0.2721, 1.    , 1.    ],15.1065
46,[-0.3777,-0.1018,-0.2641,-0.3336, 0.1483, 1.1978, 1.    , 0.    ],[-7.7802,-5.8705,-5.4226,-7.4805],[-0.3797,-0.1093,-0.2781,-0.343 , 0.2199, 1.4314, 1.    , 0.    ],-9.2003
52,[-0.441 ,-0.0823,-0.2642,-0.2838, 0.2678,-0.0569, 0.    , 0.    ],[ 3.4095,-4.1893, 3.4551,-4.9945],[-0.4438,-0.0887,-0.2672,-0.284 , 0.2614,-0.1279, 0.    , 0.2   ],1.8728
56,[-0.5537,-0.2344,-0.7042,-0.2555, 0.5172, 0.0836, 0.    , 0.    ],[-14.254 ,-14.2377,-12.9954,-13.1357],[-0.5606,-0.2394,-0.6874,-0.2177, 0.508 ,-0.1825, 0.    , 1.    ],12.8549
61,[-0.3878,-0.1368,-0.3121,-0.335 , 0.4601, 1.1426, 0.    , 1.    ],[ -6.3679,-10.5921,  0.4584, -4.5046],[-0.3909,-0.1426,-0.3482,-0.2674, 0.4989, 0.7762, 0.    , 1.    ],-2.8903
