56,[-0.5549, 0.0927,-0.2835,-0.6567, 0.5438, 0.1245, 0.    , 0.    ],[ -6.9843, -9.146 ,-12.6148, -5.3077],[-0.5577, 0.0774,-0.2835,-0.6833, 0.55  , 0.1245, 0.    , 1.    ],6.8783
57,[-0.5577, 0.0774,-0.2835,-0.6833, 0.55  , 0.1245, 0.    , 1.    ],[-6.1294,-5.9098,-6.7635,-7.954 ],[-0.5566, 0.075 ,-0.002 ,-0.2003, 0.6169, 1.1981, 0.    , 1.    ],47.3787
66,[-0.4261, 0.0033,-0.5343,-0.0098,-0.4815,-0.3356, 1.    , 0.    ],[ 0.0209, 0.6291,-2.0328,-1.6171],[-0.4315, 0.0029,-0.5356,-0.0249,-0.4931,-0.2333, 1.    , 0.    ],-1.8896
70,[-0.4369, 0.002 ,-0.533 ,-0.0393,-0.4999,-0.1354, 1.    , 0.    ],[ 0.2577,-1.7589, 0.4333, 0.4163],[-4.4220e-01, 8.5009e-04,-5.2730e-01,-5.2346e-02,-5.0161e-01,-3.4036e-02,
  1.0000e+00, 0.0000e+00],-0.2756
74,[-0.4497,-0.001 ,-0.5059,-0.0568,-0.4956, 0.0755, 1.    , 0.    ],[-1.06  , 0.5819, 0.1496, 0.3971],[-0.4546,-0.0025,-0.4915,-0.0622,-0.4842, 0.227 , 1.    , 0.3333],5.2208
77,[-0.4663,-0.0056,-0.3645,-0.0187,-0.4151, 0.5221, 0.    , 1.    ],[0.5478,0.786 ,0.    ,0.    ],[-0.4693,-0.0059,-0.3283,-0.0055,-0.3892, 0.5174, 0.    , 1.    ],5.9327
79,[-0.4593,-0.0042,-0.4819,-0.0743,-0.467 , 0.4784, 1.    , 1.    ],[0.   ,0.   ,0.493,0.   ],[-0.463 ,-0.0052,-0.4049,-0.0332,-0.4415, 0.507 , 0.    , 1.    ],-0.0012
80,[-0.5019, 0.0835,-0.2628,-0.1644,-0.0894,-1.1476, 0.    , 0.    ],[-4.3462,-2.2994,-1.3743, 3.192 ],[-0.505 , 0.08  ,-0.2431,-0.16  ,-0.1474,-1.1591, 0.5   , 0.    ],0.7152
81,[-0.4971, 0.0888,-0.2603,-0.1225,-0.0038,-1.1802, 0.    , 1.    ],[-2.8037,-2.6315,-1.3162,-2.7749],[-0.5004, 0.0855,-0.2688,-0.1507,-0.0602,-1.1282, 0.    , 0.    ],-17.9778
84,[-0.4168,-0.0204,-0.3294,-0.0167,-0.0266,-0.1101, 0.    , 0.    ],[-1.9467,-2.0451,-0.6001,-2.0347],[-0.4201,-0.0212,-0.3337,-0.0359,-0.0263, 0.0074, 0.6   , 0.    ],5.0969
85,[-0.2856,-0.0214,-0.3794,-0.0219,-0.0189,-0.1384, 0.    , 1.    ],[ 0.4818,-0.3761,-0.0211,-0.3385],[-0.2894,-0.0216,-0.3698,-0.0092,-0.0234,-0.0896, 1.    , 1.    ],10.2031
86,[-0.4376,-0.0667,-0.2834,-0.0513,-0.0192,-0.0261, 1.    , 0.    ],[-0.823 , 0.0798,-0.1882,-1.6002],[-0.4406,-0.0669,-0.2912,-0.0081,-0.0263,-0.1421, 1.    , 1.    ],8.3618
87,[-0.4458,-0.0646,-0.3026,-0.0175,-0.0951,-0.1685, 1.    , 1.    ],[-0.5639,-0.8969,-2.7342,-2.915 ],[-0.4489,-0.0649,-0.3024,-0.0114,-0.1035,-0.1663, 0.8571, 1.    ],-2.6301
88,[-0.4672, 0.0114,-0.3425,-0.0207,-0.0321, 0.0214, 0.    , 0.    ],[-5.2711,-3.8582,-3.5787,-5.4739],[-0.4705, 0.0109,-0.3277,-0.0223,-0.0352,-0.0628, 0.5   , 0.5   ],10.8596
90,[-0.3319, 0.0096,-0.522 ,-0.0235,-0.051 , 0.1257, 1.    , 0.    ],[-2.6483,-3.0912,-3.1501,-2.3819],[-0.3371, 0.009 ,-0.5173,-0.0254,-0.0444, 0.1317, 1.    , 0.5   ],5.5884
91,[-0.3288, 0.0055,-0.4491,-0.01  ,-0.0301, 0.0637, 1.    , 1.    ],[-0.3504,-0.2275,-1.3192, 0.6442],[-0.3332, 0.0057,-0.445 , 0.0085,-0.0288, 0.0252, 0.8333, 1.    ],-1.8148
94,[-0.3719, 0.0151,-0.5696,-0.0712,-0.0414, 0.3692, 1.    , 0.    ],[-6.0081,-7.9978,-6.5248,-5.8243],[-0.3773, 0.0132,-0.5647,-0.0829,-0.0209, 0.409 , 0.75  , 0.    ],-1.3032
96,[-0.377 ,-0.0521,-0.2631,-0.0254, 0.0976,-0.5183, 0.    , 0.    ],[-6.8273,-3.06  ,-4.1003,-0.4231],[-0.3798,-0.0529,-0.2622,-0.0371, 0.0761,-0.429 , 0.3333, 0.3333],8.4972
97,[-0.4659, 0.056 ,-0.2693,-0.1347, 0.1139,-0.798 , 0.    , 1.    ],[-2.3344,-2.0812,-1.1334,-0.1551],[-0.4691, 0.0535,-0.2723,-0.109 , 0.0691,-0.8958, 0.25  , 1.    ],7.2852
98,[-3.6445e-01,-5.1064e-02,-2.9696e-01,-9.7084e-04, 1.1196e-01,-2.6241e-01,
  1.0000e+00, 0.0000e+00],[-5.7218,-4.6699,-4.4207,-2.3347],[-0.3674,-0.0515,-0.2881,-0.0174, 0.1024,-0.1909, 1.    , 0.    ],1.4605
99,[-0.2038,-0.013 ,-0.2731,-0.1257, 0.0546,-0.5691, 1.    , 1.    ],[-2.6703,-4.5224,-4.9764,-7.7548],[-0.2067,-0.0151,-0.2751,-0.0908, 0.04  ,-0.2931, 1.    , 1.    ],1.9647
100,[-0.2682,-0.0228,-0.4423,-0.0257, 0.1146,-0.0651, 0.    , 0.    ],[-5.0063,13.3972,-4.071 ,-4.0243],[-0.2727,-0.024 ,-0.4524,-0.0514, 0.1147, 0.0014, 0.2   , 0.    ],0.2578
