36,[-0.603 , 0.0408,-0.2974,-0.335 , 0.1342,-0.0525, 0.    , 0.    ],[-12.8593, -8.6384, -7.0799, -7.0078],[-0.606 , 0.0339,-0.2983,-0.3074, 0.1294,-0.0952, 0.    , 0.1333],3.1679
40,[-0.5724, 0.0657,-0.2899,-0.3666, 0.1311, 0.0107, 0.    , 0.    ],[-11.3629,-11.4634,-11.2683, -6.6495],[-0.5752, 0.0569,-0.2826,-0.3928, 0.1302,-0.0185, 0.    , 0.    ],-1.6956
49,[-0.5638,-0.1576,-0.4223,-0.9507, 0.6715,-0.3419, 0.    , 1.    ],[-3.6149,-7.3227,-4.9474,-5.0025],[-0.5646,-0.1609,-0.1509,-0.1988, 0.7203, 0.8995, 0.    , 0.    ],63.9899
52,[-0.5509,-0.0873,-0.371 ,-0.972 , 0.6903,-0.0211, 0.    , 0.    ],[ -9.7991, -8.6031,-10.1614, -7.5807],[-0.5548,-0.1092,-0.388 ,-0.9723, 0.6866,-0.0749, 0.    , 0.2   ],0.8236
56,[-0.5311, 0.0313,-0.3262,-0.872 , 0.6898, 0.0431, 0.    , 0.    ],[-11.0619, -7.5299,-13.1354,-12.8201],[-0.5344, 0.0112,-0.33  ,-0.8927, 0.6908, 0.0198, 0.    , 0.    ],-2.4878
97,[-0.6826, 0.0245,-0.2855,-0.2018, 0.1319,-0.5301, 0.    , 1.    ],[-4.4271,-5.1259,-5.2746, 1.348 ],[-0.6856, 0.0201,-0.2493,-0.1911, 0.0863,-0.9127, 0.    , 1.    ],7.8061
100,[-0.6597, 0.0627,-0.3237,-0.2308, 0.1712,-0.0334, 0.    , 0.    ],[-7.3166,-0.8391,-7.7437,-0.9316],[-0.663 , 0.0569,-0.3269,-0.2581, 0.1701,-0.0203, 0.    , 0.    ],-2.0877
127,[-0.5915,-0.1952,-0.2508,-0.0783, 0.3423, 0.4687, 1.    , 1.    ],[ -9.4259,-10.3424, -6.5296,-10.6004],[-0.5938,-0.1968,-0.242 ,-0.0724, 0.3566, 0.2831, 1.    , 1.    ],-0.7048
256,[-0.6371, 0.0452,-0.1038,-0.2738,-0.3746,-0.8697, 0.    , 0.    ],[-3.6295, 3.6707,-3.9753,-7.5561],[-0.6385, 0.039 ,-0.1128,-0.28  ,-0.4067,-0.6413, 0.5   , 0.    ],0.6831
260,[-0.5732, 0.0847,-0.03  ,-0.3082,-0.3893,-0.2105, 0.    , 0.    ],[-4.3218,-4.2546, 9.5663,-4.4579],[-0.5733, 0.078 ,-0.0058,-0.2989,-0.3997,-0.2087, 0.    , 0.    ],-0.2407
