518,[-0.5605, 0.0948, 0.0801,-0.256 ,-0.6408,-0.1201, 1.    , 0.    ],[-2.9113,-2.878 ,-1.1055,-2.7505],[-0.559 , 0.0901, 0.1474,-0.2053,-0.6277, 0.2606, 1.    , 0.    ],2.7898
529,[-0.5319, 0.0942, 0.0997,-0.2555,-0.2368,-1.3179, 0.    , 1.    ],[-6.1291,-3.6467,-5.0149,-5.2442],[-0.5314, 0.089 , 0.0992,-0.2383,-0.2892,-1.0472, 1.    , 1.    ],6.4819
579,[-0.5297, 0.083 , 0.143 ,-0.1893,-0.3372,-0.6919, 1.    , 1.    ],[ 0.    ,-2.298 ,-0.0635, 0.3763],[-0.5282, 0.0796, 0.1633,-0.1576,-0.3609,-0.4731, 1.    , 1.    ],-1.1922
583,[-0.522 , 0.0722, 0.2009,-0.0716,-0.3936,-0.1202, 1.    , 1.    ],[ 0.3294,-0.9362, 0.7895, 0.9181],[-0.5199, 0.071 , 0.2155,-0.0543,-0.3986,-0.1   , 1.    , 1.    ],-1.1471
590,[-0.559 , 0.0901, 0.1474,-0.2053,-0.6277, 0.2606, 1.    , 0.    ],[1.2084,4.0295,0.5009,0.6825],[-0.5567, 0.086 , 0.2005,-0.1708,-0.5993, 0.5687, 1.    , 1.    ],11.7667
591,[-0.5555, 0.084 , 0.2099,-0.1669,-0.5893, 0.4838, 1.    , 1.    ],[-0.1826, 0.4769,-0.6726, 0.1975],[-0.5529, 0.0807, 0.2488,-0.1438,-0.5736, 0.3145, 1.    , 1.    ],-0.3432
593,[-0.5323, 0.0997, 0.0729,-0.2448,-0.1709,-1.0509, 0.    , 1.    ],[ 0.1137,-0.0188, 0.1356,-0.5143],[-0.5319, 0.0942, 0.0997,-0.2555,-0.2368,-1.3179, 0.    , 1.    ],-8.3644
838,[-0.5066, 0.062 , 0.5447,-0.0747,-0.5728,-0.031 , 1.    , 0.    ],[0.    ,0.313 ,0.6379,0.5646],[-0.5009, 0.0603, 0.571 ,-0.0742,-0.5732,-0.0082, 0.5   , 0.    ],-7.2067
839,[-0.5272, 0.0698, 0.3939,-0.069 ,-0.5426,-0.0394, 1.    , 1.    ],[ 0.    , 0.0104,-0.2153,-0.297 ],[-0.523 , 0.0685, 0.4213,-0.0571,-0.5433,-0.0151, 1.    , 0.8333],-4.1283
840,[-0.5051, 0.0682, 0.2793,-0.0442,-0.3924, 0.1259, 0.    , 0.    ],[0.    ,0.7397,0.726 ,0.9457],[-0.5022, 0.0673, 0.2848,-0.0383,-0.3852, 0.1422, 0.    , 0.5   ],5.354
