52,[-0.5485,-0.0075,-0.2599,-0.8241, 0.6201,-0.0306, 0.    , 0.    ],[-3.5397,-4.9804, 8.2073,-8.0595],[-0.5517,-0.0256,-0.3172,-0.8061, 0.6182,-0.0381, 0.    , 1.    ],9.2995
53,[-0.5517,-0.0256,-0.3172,-0.8061, 0.6182,-0.0381, 0.    , 1.    ],[-3.0739,-3.4735,-3.2697,-4.4809],[-0.5541,-0.0406,-0.2346,-0.6618, 0.608 ,-0.2022, 0.    , 0.    ],7.1062
56,[-0.5446, 0.0201,-0.2703,-0.7893, 0.6214, 0.0262, 0.    , 0.    ],[-7.6435,-9.2975,-3.0666, 9.073 ],[-0.5472, 0.0018,-0.2634,-0.8125, 0.6209,-0.0115, 0.    , 0.    ],-2.1864
308,[-0.5541,-0.0406,-0.2346,-0.6618, 0.608 ,-0.2022, 0.    , 0.    ],[-4.6219,-5.3495,-3.6005,-4.739 ],[-0.553 ,-0.0438,-0.021 ,-0.2332, 0.6573, 0.8058, 0.    , 0.    ],41.9537
312,[-0.5384, 0.0643,-0.1808,-0.8041, 0.6163, 0.051 , 0.    , 0.    ],[ -8.7349, -6.0841, 15.623 ,-10.2326],[-0.5407, 0.0466,-0.2282,-0.7872, 0.6188, 0.0501, 0.    , 0.    ],-0.1219
380,[-0.553 ,-0.0438,-0.021 ,-0.2332, 0.6573, 0.8058, 0.    , 0.    ],[ 1.9426,-3.2091, 2.8979,-8.6089],[-0.5508,-0.0434, 0.0663,-0.0973, 0.7313, 1.2946, 0.    , 0.    ],4.4614
436,[-0.5418,-0.0304,-0.0306, 0.012 , 1.0406,-0.0056, 0.    , 0.    ],[0.4727,0.6134,0.5818,7.5733],[-0.5419,-0.0302,-0.0129, 0.0112, 1.0361,-0.0963, 0.    , 1.    ],10.9638
437,[-0.5405,-0.033 ,-0.031 , 0.0144, 1.0407,-0.1271, 0.    , 1.    ],[ 5.9467, 0.9239,-0.1422, 0.8106],[-0.5407,-0.0324,-0.027 , 0.0106, 1.0345,-0.088 , 0.    , 0.7143],-2.1086
441,[-0.5421,-0.03  ,-0.02  , 0.0059, 1.0411, 0.0271, 0.    , 1.    ],[ 1.2316,-8.1875,-6.9335,-8.2687],[-0.5421,-0.0299,-0.0082, 0.0026, 1.0417, 0.0098, 0.    , 0.5   ],-3.8737
512,[-0.5024, 0.0762, 0.1513,-0.2621,-0.3935,-0.6474, 0.    , 0.    ],[-2.8798,-1.1328,-5.9698,-5.1955],[-0.5012, 0.0699, 0.1512,-0.2889,-0.4258,-0.6473, 1.    , 0.    ],4.6321
514,[-0.5012, 0.0699, 0.1512,-0.2889,-0.4258,-0.6473, 1.    , 0.    ],[ 1.7532,-6.0098,-3.6702,-5.863 ],[-0.4997, 0.0636, 0.1585,-0.2829,-0.4397,-0.277 , 1.    , 0.    ],-0.978
544,[-0.5055,-0.1055, 0.2033,-0.2775, 0.1126,-0.9549, 0.    , 0.    ],[-2.0356,-0.2057,-0.927 ,-1.9584],[-0.5038,-0.1119, 0.2164,-0.2782, 0.0683,-0.8856, 0.5   , 0.    ],8.5908
