1592,[-0.5228, 0.268 , 0.0658,-0.6014, 0.3175, 0.2163, 0.    , 0.    ],[-4.5826,-3.5167,-3.5348,-3.915 ],[-0.5221, 0.2543, 0.0597,-0.6107, 0.3275, 0.199 , 0.    , 0.5   ],3.6543
1593,[-0.5217, 0.2473, 0.0633,-0.6232, 0.3321, 0.1832, 0.    , 1.    ],[ 0.6025, 0.    , 0.    ,-2.1425],[-0.518 , 0.239 , 0.3522,-0.3782, 0.3433, 0.2095, 0.    , 1.    ],10.5293
1596,[-0.524 , 0.2883, 0.0644,-0.5798, 0.3013, 0.2647, 0.    , 0.    ],[-1.1288,-0.6062,-1.5578,-1.27  ],[-0.5231, 0.2747, 0.0755,-0.6045, 0.3122, 0.2179, 0.    , 0.    ],-2.9844
1825,[-0.5039, 0.2101, 0.3605,-0.2669, 0.1866,-1.1716, 0.    , 1.    ],[-0.6825, 0.    ,-0.4322,-0.7669],[-0.5008, 0.2035, 0.3732,-0.287 , 0.1229,-1.2728, 0.    , 0.5   ],-0.3549
1841,[-0.5099, 0.2223, 0.344 ,-0.2784, 0.2926,-0.6378, 0.    , 1.    ],[-0.1789, 0.    , 0.0017, 0.    ],[-0.5069, 0.2163, 0.3481,-0.2582, 0.2451,-0.9487, 0.    , 1.    ],6.0574
1845,[-0.5147, 0.2321, 0.3391,-0.3036, 0.3359,-0.1471, 0.    , 1.    ],[0.  ,0.06,0.  ,0.  ],[-0.5115, 0.2253, 0.3449,-0.3006, 0.313 ,-0.4585, 0.    , 1.    ],2.5976
1849,[-0.518 , 0.239 , 0.3522,-0.3782, 0.3433, 0.2095, 0.    , 1.    ],[0.    ,0.    ,0.2158,0.    ],[-0.5147, 0.2321, 0.3391,-0.3036, 0.3359,-0.1471, 0.    , 1.    ],7.19
2584,[-0.5054, 0.4546, 0.2353,-0.5698,-0.0167, 0.0833, 0.    , 0.    ],[-8.0364,-9.5276,-2.1984,-7.7294],[-0.503 , 0.4426, 0.234 ,-0.5359,-0.0127, 0.0806, 0.    , 0.    ],4.2501
2600,[-0.5466, 0.4469, 0.1471,-0.3399, 0.1117, 0.2168, 0.    , 0.    ],[-6.6287,-8.0884,-6.7221,-7.8453],[-0.5449, 0.4392, 0.1489,-0.3428, 0.1231, 0.2275, 0.    , 0.    ],-1.1572
2604,[-0.5397, 0.4151, 0.1418,-0.3996, 0.1663, 0.2711, 0.    , 0.    ],[-2.2895,-5.4213,-4.7205,-1.4133],[-0.5382, 0.4056, 0.1448,-0.426 , 0.1793, 0.2585, 0.    , 0.    ],-3.1689
2616,[-0.5263, 0.3202, 0.1155,-0.5647, 0.2716, 0.2107, 0.    , 0.    ],[-4.1598,-2.3827,-1.4206,-3.2689],[-0.5253, 0.3075, 0.0927,-0.5668, 0.2829, 0.2261, 0.    , 0.    ],-0.3362
2664,[-0.5527, 0.4781, 0.1617,-0.2395, 0.0613, 0.2205, 0.    , 0.    ],[-1.6722,-2.9352,-2.6048,-1.4405],[-0.551 , 0.4725, 0.1528,-0.2503, 0.0735, 0.2438, 0.    , 0.    ],-1.3464
2840,[-0.5095, 0.476 , 0.2536,-0.5664,-0.0236, 0.0627, 0.    , 0.    ],[-3.305 ,-1.9655,-1.5935,-2.6816],[-0.507 , 0.4629, 0.2395,-0.5807,-0.0197, 0.0783, 0.    , 0.    ],0.5372
3072,[-0.5037, 1.1861,-0.3174,-0.2628,-0.5461,-0.2523, 0.    , 0.    ],[-2.4745,-3.1875, 2.8523,-3.9991],[-0.5067, 1.1805,-0.285 ,-0.2522,-0.5588,-0.2536, 0.    , 0.    ],1.9893
3076,[-0.5504, 1.1162,-0.3623,-0.2639,-0.3402,-0.0765, 0.    , 0.    ],[-3.184 ,-3.0152,19.7349,-2.3816],[-0.5539, 1.1106,-0.3426,-0.2481,-0.3442,-0.0788, 0.    , 0.    ],2.1039
3080,[-0.6196, 1.1186,-0.3851,-0.264 ,-0.2754, 0.0369, 0.    , 0.    ],[ 1.4655, 0.2454,10.8323, 0.0706],[-0.6233, 1.113 ,-0.3629,-0.2492,-0.2732, 0.0436, 0.    , 0.    ],2.8239
3092,[-0.5243, 1.1888,-0.4154,-0.277 ,-0.2118,-0.0624, 0.    , 0.    ],[ -7.2614,-10.0166,  0.5879, -7.7697],[-0.5284, 1.1829,-0.4021,-0.2624,-0.2149,-0.0622, 0.    , 0.    ],1.6283
3096,[-0.5842, 1.1102,-0.2878,-0.2887,-0.2301, 0.0345, 0.    , 0.    ],[-6.0448,-7.0823,-3.2261,-0.7509],[-0.587 , 1.1031,-0.2787,-0.3169,-0.2303,-0.0038, 0.    , 0.    ],-0.9812
3136,[-0.508 , 1.1778,-0.2669,-0.2451,-0.5651,-0.2543, 0.    , 0.    ],[-0.0631,-0.1216,-0.2644,-0.2897],[-0.5109, 1.1719,-0.2763,-0.2683,-0.5756,-0.2087, 0.    , 0.    ],-2.9174
3140,[-0.5504, 1.1431,-0.396 ,-0.2271,-0.3088,-0.0706, 0.    , 0.    ],[ 0.0354,15.4008,-0.1659,-0.5182],[-0.5545, 1.1374,-0.4053,-0.2519,-0.3104,-0.0309, 0.    , 0.    ],-1.9267
